Company name,Fyers symbol,BSE Code,Symbol
SBI Mutual Fund,BSE:SFMP58DD-F,543448,SFMP58DD
WONDER ELECTRICALS LIMITED,BSE:WEL-T,543449,WEL
ICICI Prudential Mutual Fund,BSE:AUTOIETF-B,543450,AUTOIETF
AGS TRANSACT TECHNOLOGIES LIMI,BSE:AGSTRA-B,543451,AGSTRA
ICICI Prudential Mutual Fund,BSE:SILVERIETF-E,543452,SILVERIETF
ALKOSIGN LIMITED,BSE:ALKOSIGN-M,543453,ALKOSIGN
Mirae Asset Mutual Fund,BSE:MAKEINDIA-B,543454,MAKEINDIA
SBI Mutual Fund,BSE:SFMP59GR-F,543455,SFMP59GR
SBI Mutual Fund,BSE:SFMP59DR-F,543456,SFMP59DR
SBI Mutual Fund,BSE:SFMP59GD-F,543457,SFMP59GD
Adani Wilmar Limited,BSE:AWL-A,543458,AWL
SBI Mutual Fund,BSE:SFMP59DD-F,543459,SFMP59DD
Quality RO Industries Limited,BSE:QRIL-MT,543460,QRIL
Safa Systems & Technologies Li,BSE:SSTL-M,543461,SSTL
DEV INFORMATION TECHNOLOGY LIM,BSE:DEVIT-B,543462,DEVIT
Vedant Fashions Limited,BSE:MANYAVAR-A,543463,MANYAVAR
Maruti Interior Products Limit,BSE:SPITZE-M,543464,SPITZE
Motilal Oswal Mutual Fund,BSE:MOMOMENTUM-B,543465,MOMOMENTUM
SBI Mutual Fund,BSE:SFMP60GR-F,543466,SFMP60GR
SBI Mutual Fund,BSE:SFMP60DR-F,543467,SFMP60DR
SBI Mutual Fund,BSE:SFMP60GD-F,543468,SFMP60GD
SBI Mutual Fund,BSE:SFMP60DD-F,543469,SFMP60DD
SoftTech Engineers Limited,BSE:SOFTTECH-B,543470,SOFTTECH
Aditya Birla Sun Life Mutual F,BSE:SILVER-E,543471,SILVER
Aditya Birla Sun Life Mutual F,BSE:TECH-B,543472,TECH
Aditya Birla Sun Life Mutual F,BSE:HEALTHY-B,543473,HEALTHY
Aditya Birla Sun Life Mutual F,BSE:BSLNIFTY-B,543474,BSLNIFTY
Ekennis Software Service Limit,BSE:EKENNIS-M,543475,EKENNIS
Nippon India Mutual Fund,BSE:NIMFHKAD-F,543476,NIMFHKAD
Nippon India Mutual Fund,BSE:NIMFHKAG-F,543477,NIMFHKAG
Nippon India Mutual Fund,BSE:NIMFHKDP-F,543478,NIMFHKDP
Nippon India Mutual Fund,BSE:NIMFHKGP-F,543479,NIMFHKGP
ICICI Prudential Mutual Fund,BSE:GSEC5IETF-F,543480,GSEC5IETF
Mirae Asset Mutual Fund,BSE:MIDCAPETF-B,543481,MIDCAPETF
Eureka Forbes Limited,BSE:EUREKAFORBE-A,543482,EUREKAFORBE
HDFC Mutual Fund,BSE:H1861D46DG-F,543483,H1861D46DG
HDFC Mutual Fund,BSE:H1861D46DD-F,543484,H1861D46DD
HDFC Mutual Fund,BSE:H1861D46DQ-F,543485,H1861D46DQ
HDFC Mutual Fund,BSE:H1861D46RG-F,543486,H1861D46RG
HDFC Mutual Fund,BSE:H1861D46RD-F,543487,H1861D46RD
HDFC Mutual Fund,BSE:H1861D46RQ-F,543488,H1861D46RQ
Gateway Distriparks Limited,BSE:GATEWAY-A,543489,GATEWAY
GMR Power and Urban Infra Limi,BSE:GMRP&UI-B,543490,GMRP&UI
HDFC Mutual Fund,BSE:H1162D46DG-F,543491,H1162D46DG
HDFC Mutual Fund,BSE:H1162D46DD-F,543492,H1162D46DD
HDFC Mutual Fund,BSE:H1162D46DQ-F,543493,H1162D46DQ
HDFC Mutual Fund,BSE:H1162D46RG-F,543494,H1162D46RG
HDFC Mutual Fund,BSE:H1162D46RD-F,543495,H1162D46RD
HDFC Mutual Fund,BSE:H1162D46RQ-F,543496,H1162D46RQ
Bhatia Colour Chem Limited,BSE:BCCL-M,543497,BCCL
Motherson Sumi Wiring India Li,BSE:MSUMI-A,543498,MSUMI
Achyut Healthcare Limited,BSE:ACHYUT-M,543499,ACHYUT
Evoq Remedies Limited,BSE:EVOQ-M,543500,EVOQ
Motilal Oswal Mutual Fund,BSE:MOLOWVOL-B,543501,MOLOWVOL
HDFC Mutual Fund,BSE:H1876D46DG-F,543506,H1876D46DG
HDFC Mutual Fund,BSE:H1876D46DD-F,543507,H1876D46DD
HDFC Mutual Fund,BSE:H1876D46DQ-F,543508,H1876D46DQ
HDFC Mutual Fund,BSE:H187646RG-F,543509,H187646RG
HDFC Mutual Fund,BSE:H1876D46RD-F,543510,H1876D46RD
HDFC Mutual Fund,BSE:H1876D46RQ-F,543511,H1876D46RQ
Avro India Limited,BSE:AVROIND-B,543512,AVROIND
Uma Exports Limited,BSE:UMAEXPORTS-T,543513,UMAEXPORTS
Veranda Learning Solutions Lim,BSE:VERANDA-B,543514,VERANDA
Sunrise Efficient Marketing Li,BSE:SEML-M,543515,SEML
DHYAANI TRADEVENTTURES LIMITED,BSE:DHYAANITR-M,543516,DHYAANITR
Hariom Pipe Industries Limited,BSE:HARIOMPIPE-B,543517,HARIOMPIPE
Eighty Jewellers Limited,BSE:EIGHTY-M,543518,EIGHTY
Shashwat Furnishing Solutions ,BSE:SFSL-M,543519,SFSL
Global Longlife Hospital and R,BSE:GLHRL-M,543520,GLHRL
Fone4 Communications (India) L,BSE:FONE4-M,543521,FONE4
Nanavati Ventures Limited,BSE:NVENTURES-M,543522,NVENTURES
Campus Activewear Limited,BSE:CAMPUS-A,543523,CAMPUS
Rainbow Children's Medicare Li,BSE:RAINBOW-A,543524,RAINBOW
Silver Touch Technologies Limi,BSE:SILVERTUC-B,543525,SILVERTUC
LIFE INSURANCE CORPORATION OF ,BSE:LICI-A,543526,LICI
Prudent Corporate Advisory Ser,BSE:PRUDENT-B,543527,PRUDENT
Venus Pipes & Tubes Limited,BSE:VENUSPIPES-A,543528,VENUSPIPES
Delhivery Limited,BSE:DELHIVERY-A,543529,DELHIVERY
Paradeep Phosphates Limited,BSE:PARADEEP-A,543530,PARADEEP
Tierra Agrotech Limited,BSE:TIERRA-XT,543531,TIERRA
ETHOS LIMITED,BSE:ETHOSLTD-B,543532,ETHOSLTD
eMudhra Limited,BSE:EMUDHRA-B,543533,EMUDHRA
Aether Industries Limited,BSE:AETHER-A,543534,AETHER
We Win Limited,BSE:WEWIN-T,543535,WEWIN
Silver Pearl Hospitality & Lux,BSE:SILVERPRL-M,543536,SILVERPRL
Scarnose International Limited,BSE:SCARNOSE-MT,543537,SCARNOSE
Goel Food Products Limited,BSE:GOEL-M,543538,GOEL
MODI'S NAVNIRMAN LIMITED,BSE:MODIS-M,543539,MODIS
Pearl Green Clubs and Resorts ,BSE:PGCRL-M,543540,PGCRL
SAILANI TOURS N TRAVELS LIMITE,BSE:SAILANI-M,543541,SAILANI
KESAR INDIA LIMITED,BSE:KESAR-M,543542,KESAR
B-RIGHT REALESTATE LIMITED,BSE:BRRL-M,543543,BRRL
JAYANT INFRATECH LIMITED,BSE:JAYANT-M,543544,JAYANT
Veerkrupa Jewellers Limited,BSE:VEERKRUPA-M,543545,VEERKRUPA
HEALTHY LIFE AGRITEC LIMITED,BSE:HEALTHYLIFE-M,543546,HEALTHYLIFE
DDEV PLASTIKS INDUSTRIES LIMIT,BSE:DDEVPLASTIK-B,543547,DDEVPLASTIK
SBI Mutual Fund,BSE:SFMP66GR-F,543548,SFMP66GR
SBI Mutual Fund,BSE:SFMP66DR-F,543549,SFMP66DR
SBI Mutual Fund,BSE:SFMP66GD-F,543550,SFMP66GD
SBI Mutual Fund,BSE:SFMP66DD-F,543551,SFMP66DD
HDFC Mutual Fund,BSE:H1158D46DG-F,543557,H1158D46DG
HDFC Mutual Fund,BSE:H1158D46DD-F,543558,H1158D46DD
HDFC Mutual Fund,BSE:H1158D46DQ-F,543559,H1158D46DQ
HDFC Mutual Fund,BSE:H1158D46RG-F,543560,H1158D46RG
HDFC Mutual Fund,BSE:H1158D46RD-F,543561,H1158D46RD
HDFC Mutual Fund,BSE:H1158D46RQ-F,543562,H1158D46RQ
Motilal Oswal Mutual Fund,BSE:MOHEALTH-B,543563,MOHEALTH
SBI Mutual Fund,BSE:SFMP67GR-F,543564,SFMP67GR
SBI Mutual Fund,BSE:SFMP67DR-F,543565,SFMP67DR
SBI Mutual Fund,BSE:SFMP67GD-F,543566,SFMP67GD
SBI Mutual Fund,BSE:SFMP67DD-F,543567,SFMP67DD
ICICI Prudential Mutual Fund,BSE:MOM30IETF-B,543568,MOM30IETF
HDFC Mutual Fund,BSE:HDFCNIF100-B,543569,HDFCNIF100
HDFC Mutual Fund,BSE:HDFCNEXT50-B,543570,HDFCNEXT50
ICICI Prudential Mutual Fund,BSE:INFRAIETF-B,543571,INFRAIETF
DSP Mutual Fund,BSE:SILVERADD-E,543572,SILVERADD
Syrma SGS Technology Limited,BSE:SYRMA-A,543573,SYRMA
Aditya Birla Sun Life Mutual F,BSE:NIFTYQLITY-B,543574,NIFTYQLITY
Aditya Birla Sun Life Mutual F,BSE:MOMENTUM-B,543575,MOMENTUM
Motilal Oswal Mutual Fund,BSE:MOVALUE-B,543576,MOVALUE
Motilal Oswal Mutual Fund,BSE:MOQUALITY-B,543577,MOQUALITY
Olatech Solutions Limited,BSE:OLATECH-M,543578,OLATECH
NATURO INDIABULL LIMITED,BSE:NATURO-M,543579,NATURO
HDFC Mutual Fund,BSE:HDFC1406DG-F,543584,HDFC1406DG
HDFC Mutual Fund,BSE:HDFC1406DD-F,543585,HDFC1406DD
HDFC Mutual Fund,BSE:HDFC1406DQ-F,543586,HDFC1406DQ
HDFC Mutual Fund,BSE:HDFC1406RG-F,543587,HDFC1406RG
HDFC Mutual Fund,BSE:HDFC1406RD-F,543588,HDFC1406RD
HDFC Mutual Fund,BSE:HDFC1406RQ-F,543589,HDFC1406RQ
Rhetan TMT Limited,BSE:RHETAN-B,543590,RHETAN
DREAMFOLKS SERVICES LIMITED,BSE:DREAMFOLKS-A,543591,DREAMFOLKS
HDFC Mutual Fund,BSE:HDFCSILVER-E,543592,HDFCSILVER
Dhampur Bio Organics Limited,BSE:DBOL-B,543593,DBOL
DIPNA PHARMACHEM LIMITED,BSE:DPL-M,543594,DPL
EP BIOCOMPOSITES LIMITED,BSE:EPBIO-M,543595,EPBIO
Tamilnad Mercantile Bank Limit,BSE:TMB-A,543596,TMB
Virtuoso Optoelectronics Limit,BSE:VOEPL-M,543597,VOEPL
SHANTIDOOT INFRA SERVICES LIMI,BSE:SISL-MT,543598,SISL
Ksolves India Limited,BSE:KSOLVES-B,543599,KSOLVES
Harsha Engineers International,BSE:HARSHA-B,543600,HARSHA
Nippon India Mutual Fund,BSE:W5GP-F,543601,W5GP
Nippon India Mutual Fund,BSE:W5DP-F,543602,W5DP
Nippon India Mutual Fund,BSE:W5AG-F,543603,W5AG
Nippon India Mutual Fund,BSE:W5AD-F,543604,W5AD
HDFC Mutual Fund,BSE:HDFCQUAL-B,543605,HDFCQUAL
CONTAINE TECHNOLOGIES LIMITED,BSE:CONTAINE-MT,543606,CONTAINE
HDFC Mutual Fund,BSE:HDFCGROWTH-B,543607,HDFCGROWTH
HDFC Mutual Fund,BSE:HDFCVALUE-B,543608,HDFCVALUE
SBI Mutual Fund,BSE:SFMP68GR-F,543609,SFMP68GR
SBI Mutual Fund,BSE:SFMP68DR-F,543610,SFMP68DR
SBI Mutual Fund,BSE:SFMP68GD-F,543611,SFMP68GD
SBI Mutual Fund,BSE:SFMP68DD-F,543612,SFMP68DD
MAFIA TRENDS LIMITED,BSE:MAFIA-MT,543613,MAFIA
Tips Films Limited,BSE:TIPSFILMS-B,543614,TIPSFILMS
SILICON RENTAL SOLUTIONS LIMIT,BSE:SRSOLTD-M,543615,SRSOLTD
Trident Lifeline Limited,BSE:TLL-M,543616,TLL
REETECH INTERNATIONAL CARGO AN,BSE:REETECH-M,543617,REETECH
Cargotrans Maritime Limited,BSE:CARGOTRANS-M,543618,CARGOTRANS
Concord Control Systems Limite,BSE:CNCRD-M,543619,CNCRD
INSOLATION ENERGY LIMITED,BSE:INA-M,543620,INA
Cargosol Logistics Limited,BSE:CARGOSOL-M,543621,CARGOSOL
STEELMAN TELECOM LIMITED,BSE:STML-M,543622,STML
VEDANT ASSET LIMITED,BSE:VEDANTASSET-M,543623,VEDANTASSET
MAAGH ADVERTISING AND MARKETIN,BSE:MAAGHADV-M,543624,MAAGHADV
SecUR Credentials Limited,BSE:SECURCRED-B,543625,SECURCRED
Electronics Mart India Limited,BSE:EMIL-B,543626,EMIL
HDFC Mutual Fund,BSE:HDFCLOWVOL-B,543627,HDFCLOWVOL
HDFC Mutual Fund,BSE:HDFCMOMENT-B,543628,HDFCMOMENT
HDFC Mutual Fund,BSE:HDFC1359DG-F,543629,HDFC1359DG
HDFC Mutual Fund,BSE:HDFC1359DD-F,543630,HDFC1359DD
HDFC Mutual Fund,BSE:HDFC1359DQ-F,543631,HDFC1359DQ
HDFC Mutual Fund,BSE:HDFC1359RG-F,543632,HDFC1359RG
HDFC Mutual Fund,BSE:HDFC1359RD-F,543633,HDFC1359RD
HDFC Mutual Fund,BSE:HDFC1359RQ-F,543634,HDFC1359RQ
PIRAMAL PHARMA LIMITED,BSE:PPLPHARMA-A,543635,PPLPHARMA
Dc Infotech and Communication ,BSE:DCI-T,543636,DCI
PACE E-COMMERCE VENTURES LIMIT,BSE:PACE-M,543637,PACE
Tracxn Technologies Limited,BSE:TRACXN-B,543638,TRACXN
Narmada Agrobase Limited,BSE:NARMADA-T,543643,NARMADA
InfoBeans Technologies Limited,BSE:INFOBEAN-B,543644,INFOBEAN
HINDPRAKASH INDUSTRIES LIMITED,BSE:HPIL-B,543645,HPIL
DCX Systems Limited,BSE:DCXINDIA-B,543650,DCXINDIA
DAPS ADVERTISING LIMITED,BSE:DAPS-M,543651,DAPS
Fusion Micro Finance Limited,BSE:FUSION-A,543652,FUSION
Bikaji Foods International Lim,BSE:BIKAJI-A,543653,BIKAJI
Global Health Limited,BSE:MEDANTA-A,543654,MEDANTA
Anzen India Energy Yield Plus ,BSE:ANZEN-IF,543655,ANZEN
Technopack Polymers Limited,BSE:TECHNOPACK-M,543656,TECHNOPACK
Archean Chemical Industries Li,BSE:ACI-A,543657,ACI
DSP Mutual Fund,BSE:D1246267RG-F,543658,D1246267RG
DSP Mutual Fund,BSE:D1246267RP-F,543659,D1246267RP
DSP Mutual Fund,BSE:D1246267RR-F,543660,D1246267RR
DSP Mutual Fund,BSE:D1246267DG-F,543661,D1246267DG
DSP Mutual Fund,BSE:D1246267DP-F,543662,D1246267DP
Five-Star Business Finance Ltd,BSE:FIVESTAR-A,543663,FIVESTAR
KAYNES TECHNOLOGY INDIA LIMITE,BSE:KAYNES-A,543664,KAYNES
HDFC Mutual Fund,BSE:HDFCNIFIT-B,543665,HDFCNIFIT
HDFC Mutual Fund,BSE:HDFCPVTBAN-B,543666,HDFCPVTBAN
INOX GREEN ENERGY SERVICES LIM,BSE:INOXGREEN-B,543667,INOXGREEN
B&B Triplewall Containers Limi,BSE:BBTCL-B,543668,BBTCL
Keystone Realtors Limited,BSE:RUSTOMJEE-B,543669,RUSTOMJEE
VINNY OVERSEAS LIMITED,BSE:VINNY-B,543670,VINNY
AAA TECHNOLOGIES LIMITED,BSE:AAATECH-T,543671,AAATECH
DSP Mutual Fund,BSE:D1281268RG-F,543672,D1281268RG
DSP Mutual Fund,BSE:D1281268RR-F,543673,D1281268RR
DSP Mutual Fund,BSE:D1281268RP-F,543674,D1281268RP
DSP Mutual Fund,BSE:D1281268DG-F,543675,D1281268DG
DSP Mutual Fund,BSE:D1281268DP-F,543676,D1281268DP
ICICI Prudential Mutual Fund,BSE:FINIETF-B,543677,FINIETF
AMBO AGRITEC LIMITED,BSE:AMBOAGRI-MT,543678,AMBOAGRI
Sirca Paints India Limited,BSE:SIRCA-B,543686,SIRCA
Dharmaj Crop Guard Limited,BSE:DHARMAJ-B,543687,DHARMAJ
Sarveshwar Foods Limited,BSE:SARVESHWAR-B,543688,SARVESHWAR
Uniparts India Limited,BSE:UNIPARTS-B,543689,UNIPARTS
Nippon India Mutual Fund,BSE:W8GP-F,543690,W8GP
Nippon India Mutual Fund,BSE:W8DP-F,543691,W8DP
Nippon India Mutual Fund,BSE:W8AG-F,543692,W8AG
ICICI Prudential Mutual Fund,BSE:IPRU3511-F,543693,IPRU3511
ICICI Prudential Mutual Fund,BSE:IPRU3512-F,543694,IPRU3512
ICICI Prudential Mutual Fund,BSE:IPRU3513-F,543695,IPRU3513
ICICI Prudential Mutual Fund,BSE:IPRU9713-F,543696,IPRU9713
ICICI Prudential Mutual Fund,BSE:IPRU9714-F,543697,IPRU9714
ICICI Prudential Mutual Fund,BSE:IPRU9715-F,543698,IPRU9715
Edelweiss Mutual Fund,BSE:EBBETF0433-F,543699,EBBETF0433
ICICI Prudential Mutual Fund,BSE:GSEC10IETF-F,543700,GSEC10IETF
Kotak Mahindra Mutual Fund,BSE:KTKFMP300RG-F,543701,KTKFMP300RG
Kotak Mahindra Mutual Fund,BSE:KTKFMP300RI-F,543702,KTKFMP300RI
Kotak Mahindra Mutual Fund,BSE:KTKFMP300DG-F,543703,KTKFMP300DG
Kotak Mahindra Mutual Fund,BSE:KTKFMP300DI-F,543704,KTKFMP300DI
PNGS GARGI FASHION JEWELLERY L,BSE:GARGI-M,543709,GARGI
ICICI Prudential Mutual Fund,BSE:COMMOIETF-B,543710,COMMOIETF
Sula Vineyards Limited,BSE:SULA-A,543711,SULA
Abans Holdings Limited,BSE:AHL-B,543712,AHL
Droneacharya Aerial Innovation,BSE:DRONACHRYA-M,543713,DRONACHRYA
LANDMARK CARS LIMITED,BSE:LANDMARK-B,543714,LANDMARK
Indiabulls Enterprises Limited,BSE:IEL-B,543715,IEL
KFin Technologies Limited,BSE:KFINTECH-A,543720,KFINTECH
Elin Electronics Limited,BSE:ELIN-B,543725,ELIN
HDFC Mutual Fund,BSE:HDFC1204DG-F,543726,HDFC1204DG
HDFC Mutual Fund,BSE:HDFC1204DD-F,543727,HDFC1204DD
HDFC Mutual Fund,BSE:HDFC1204DQ-F,543728,HDFC1204DQ
HDFC Mutual Fund,BSE:HDFC1204RG-F,543729,HDFC1204RG
HDFC Mutual Fund,BSE:HDFC1204RD-F,543730,HDFC1204RD
HDFC Mutual Fund,BSE:HDFC1204RQ-F,543731,HDFC1204RQ
Radiant Cash Management Servic,BSE:RADIANTCMS-B,543732,RADIANTCMS
Aveer Foods Limited,BSE:AVEER-X,543737,AVEER
DSP Mutual Fund,BSE:BANKETFADD-B,543738,BANKETFADD
Kotak Mahindra Mutual Fund,BSE:KTKFMP304RG-F,543739,KTKFMP304RG
Kotak Mahindra Mutual Fund,BSE:KTKFMP304RI-F,543740,KTKFMP304RI
Kotak Mahindra Mutual Fund,BSE:KTKFMP304DG-F,543741,KTKFMP304DG
Kotak Mahindra Mutual Fund,BSE:KTKFMP304DI-F,543742,KTKFMP304DI
Sah Polymers Limited,BSE:SAH-B,543743,SAH
Rex Sealing and Packing Indust,BSE:REXSEAL-M,543744,REXSEAL
SVS VENTURES LIMITED,BSE:SVS-M,543745,SVS
LOGICA INFOWAY LIMITED,BSE:LOGICA-M,543746,LOGICA
Kamdhenu Ventures Limited,BSE:KAMOPAINTS-B,543747,KAMOPAINTS
Aarti Pharmalabs Limited,BSE:AARTIPHARM-A,543748,AARTIPHARM
Kotak Mahindra Mutual Fund,BSE:KTKFMP305RG-F,543749,KTKFMP305RG
Kotak Mahindra Mutual Fund,BSE:KTKFMP305RI-F,543750,KTKFMP305RI
Kotak Mahindra Mutual Fund,BSE:KTKFMP305DG-F,543751,KTKFMP305DG
Kotak Mahindra Mutual Fund,BSE:KTKFMP305DI-F,543752,KTKFMP305DI
DHARNI CAPITAL SERVICES LIMITE,BSE:DHARNI-M,543753,DHARNI
TRANSVOY LOGISTICS INDIA LIMIT,BSE:TRANSVOY-M,543754,TRANSVOY
SBI Mutual Fund,BSE:SFMP76GR-F,543755,SFMP76GR
SBI Mutual Fund,BSE:SFMP76DR-F,543756,SFMP76DR
SBI Mutual Fund,BSE:SFMP76GD-F,543757,SFMP76GD
SBI Mutual Fund,BSE:SFMP76DD-F,543758,SFMP76DD
Earthstahl & Alloys Limited,BSE:EARTH-M,543765,EARTH
Ashika Credit Capital Ltd.,BSE:ASHIKA-X,543766,ASHIKA
BODHI TREE MULTIMEDIA LIMITED,BSE:BTML-B,543767,BTML
NMDC Steel Limited,BSE:NSLNISP-A,543768,NSLNISP
INDONG TEA COMPANY LIMITED,BSE:INDONG-M,543769,INDONG
HDFC Mutual Fund,BSE:HDFCBSE500-B,543774,HDFCBSE500
HDFC Mutual Fund,BSE:HDFCSML250-B,543775,HDFCSML250
HDFC Mutual Fund,BSE:HDFCMID150-B,543776,HDFCMID150
Mirae Asset Mutual Fund,BSE:GOLDETF-E,543781,GOLDETF
Sealmatic India Limited,BSE:SEALMATIC-M,543782,SEALMATIC
SBI Mutual Fund,BSE:SFMP78GR-F,543783,SFMP78GR
SBI Mutual Fund,BSE:SFMP78DR-F,543784,SFMP78DR
SBI Mutual Fund,BSE:SFMP78GD-F,543785,SFMP78GD
SBI Mutual Fund,BSE:SFMP78DD-F,543786,SFMP78DD
Macfos Limited,BSE:ROBU-M,543787,ROBU
DSP Mutual Fund,BSE:D1144270RG-F,543788,D1144270RG
DSP Mutual Fund,BSE:D1144270RP-F,543789,D1144270RP
DSP Mutual Fund,BSE:D1144270RR-F,543790,D1144270RR
DSP Mutual Fund,BSE:D1144270DG-F,543791,D1144270DG
DSP Mutual Fund,BSE:D1144270DP-F,543792,D1144270DP
HDFC Mutual Fund,BSE:HDFC2638DG-F,543793,HDFC2638DG
HDFC Mutual Fund,BSE:HDFC2638DQ-F,543794,HDFC2638DQ
HDFC Mutual Fund,BSE:HDFC2638RG-F,543795,HDFC2638RG
HDFC Mutual Fund,BSE:HDFC2638RD-F,543796,HDFC2638RD
HDFC Mutual Fund,BSE:HDFC2638RQ-F,543797,HDFC2638RQ
Patron Exim Limited,BSE:PATRON-M,543798,PATRON
S. V. J. Enterprises Limited,BSE:SVJ-M,543799,SVJ
Axis Mutual Fund,BSE:AXISWRDG-F,543800,AXISWRDG
Axis Mutual Fund,BSE:AXISWRGP-F,543801,AXISWRGP
Axis Mutual Fund,BSE:AXISWRQD-F,543802,AXISWRQD
Axis Mutual Fund,BSE:AXISWRHD-F,543803,AXISWRHD
AMANAYA VENTURES LIMITED,BSE:AMANAYA-MT,543804,AMANAYA
RESGEN LIMITED,BSE:RESGEN-M,543805,RESGEN
ITCONS E-Solutions Limited,BSE:ITCONS-M,543806,ITCONS
AIRAN LIMITED,BSE:AIRAN-B,543811,AIRAN
DIVGI TORQTRANSFER SYSTEMS LIM,BSE:DIVGIITTS-B,543812,DIVGIITTS
Aditya Birla Sun Life Mutual F,BSE:ABSLLIQUID-F,543813,ABSLLIQUID
Prospect Commodities Limited,BSE:PCL-MT,543814,PCL
ICICI Prudential Mutual Fund,BSE:IPRU3533-F,543815,IPRU3533
ICICI Prudential Mutual Fund,BSE:IPRU3534-F,543816,IPRU3534
ICICI Prudential Mutual Fund,BSE:IPRU9735-F,543817,IPRU9735
ICICI Prudential Mutual Fund,BSE:IPRU9736-F,543818,IPRU9736
ICICI Prudential Mutual Fund,BSE:PSUBNKIETF-B,543819,PSUBNKIETF
SBI Mutual Fund,BSE:SFMP79GR-F,543824,SFMP79GR
SBI Mutual Fund,BSE:SFMP79DR-F,543825,SFMP79DR
SBI Mutual Fund,BSE:SFMP79GD-F,543826,SFMP79GD
SBI Mutual Fund,BSE:SFMP79DD-F,543827,SFMP79DD
SUDARSHAN PHARMA INDUSTRIES LI,BSE:SUDARSHAN-M,543828,SUDARSHAN
Global Surfaces Limited,BSE:GSLSU-B,543829,GSLSU
LABELKRAFT TECHNOLOGIES LIMITE,BSE:LABELKRAFT-M,543830,LABELKRAFT
Bright Outdoor Media Limited,BSE:BRIGHT-M,543831,BRIGHT
Axis Mutual Fund,BSE:AXISWSDG-F,543832,AXISWSDG
Axis Mutual Fund,BSE:AXISWSDQ-F,543833,AXISWSDQ
Axis Mutual Fund,BSE:AXISWSGP-F,543834,AXISWSGP
Axis Mutual Fund,BSE:AXISWSQD-F,543835,AXISWSQD
Axis Mutual Fund,BSE:AXISWSHD-F,543836,AXISWSHD
HDFC Mutual Fund,BSE:HFMPM23DGR-F,543837,HFMPM23DGR
HDFC Mutual Fund,BSE:HFMPM23DND-F,543838,HFMPM23DND
HDFC Mutual Fund,BSE:HFMPM23DQD-F,543839,HFMPM23DQD
HDFC Mutual Fund,BSE:HFMPM23RGR-F,543840,HFMPM23RGR
HDFC Mutual Fund,BSE:HFMPM23RND-F,543841,HFMPM23RND
HDFC Mutual Fund,BSE:HFMPM23RQD-F,543842,HFMPM23RQD
Command Polymers Limited,BSE:COMMAND-M,543843,COMMAND
Dev Labtech Venture Limited,BSE:DEVLAB-M,543848,DEVLAB
Axis Mutual Fund,BSE:AXSENSEX-B,543853,AXSENSEX
Mirae Asset Mutual Fund,BSE:LOWVOL-B,543858,LOWVOL
Digital Fibre Infrastructure T,BSE:DIGIFIBRE-IF,543859,DIGIFIBRE
J.A. Finance Limited,BSE:JAFINANCE-X,543860,JAFINANCE
Udayshivakumar infra limited,BSE:USK-B,543861,USK
Kotak Mahindra Mutual Fund,BSE:KTKFMP310RG-F,543871,KTKFMP310RG
Kotak Mahindra Mutual Fund,BSE:KTKFMP310RI-F,543872,KTKFMP310RI
Kotak Mahindra Mutual Fund,BSE:KTKFMP310DG-F,543873,KTKFMP310DG
Maiden Forgings Limited,BSE:MAIDEN-M,543874,MAIDEN
Mirae Asset Mutual Fund,BSE:GSEC10YEAR-F,543875,GSEC10YEAR
Kotak Mahindra Mutual Fund,BSE:KTKFMP308RG-F,543876,KTKFMP308RG
Kotak Mahindra Mutual Fund,BSE:KTKFMP308RI-F,543877,KTKFMP308RI
Kotak Mahindra Mutual Fund,BSE:KTKFMP308DG-F,543878,KTKFMP308DG
Kotak Mahindra Mutual Fund,BSE:KTKFMP308DI-F,543879,KTKFMP308DI
TRUST MUTUAL FUND,BSE:185F2DGG-F,543880,185F2DGG
TRUST MUTUAL FUND,BSE:185F2GPG-F,543881,185F2GPG
TRUST MUTUAL FUND,BSE:185F2RPD-F,543882,185F2RPD
SBI Mutual Fund,BSE:SFMP81GR-F,543883,SFMP81GR
SBI Mutual Fund,BSE:SFMP81DR-F,543884,SFMP81DR
SBI Mutual Fund,BSE:SFMP81GD-F,543885,SFMP81GD
SBI Mutual Fund,BSE:SFMP81DD-F,543886,SFMP81DD
Nippon India Mutual Fund,BSE:U7GP-F,543887,U7GP
Nippon India Mutual Fund,BSE:U7DP-F,543888,U7DP
Nippon India Mutual Fund,BSE:U7AG-F,543889,U7AG
Nippon India Mutual Fund,BSE:U7AD-F,543890,U7AD
Nippon India Mutual Fund,BSE:U8GP-F,543891,U8GP
Nippon India Mutual Fund,BSE:U8DP-F,543892,U8DP
Nippon India Mutual Fund,BSE:U8AG-F,543893,U8AG
Exhicon Events Media Solutions,BSE:EXHICON-M,543895,EXHICON
Avalon Technologies Limited,BSE:AVALON-B,543896,AVALON
Sancode Technologies Limited,BSE:SANCODE-M,543897,SANCODE
BEML Land Assets Limited,BSE:BLAL-B,543898,BLAL
Cube Highways Trust,BSE:CUBEINVIT-IF,543899,CUBEINVIT
UTI Mutual Fund,BSE:SILVERETF-E,543900,SILVERETF
ROBUST HOTELS LIMITED,BSE:RHL-T,543901,RHL
Retina Paints Limited,BSE:RETINA-M,543902,RETINA
DSP Mutual Fund,BSE:GOLDETFADD-E,543903,GOLDETFADD
Mankind Pharma Limited,BSE:MANKIND-B,543904,MANKIND
